iname,month,maxsal,logo,minsal,city,scale,reslan,reject_type,attraction,ftype,collected,cuuid,is_hr,job_other_info,degree,delivered,mina_url,chance,address,endtime,day,info,url,industry,refresh,cname,job_label,job_requirements,invited,overdue
数据分析实习生,5,200,https://sxsimg.xiaoyuanzhao.com/D8/91/D8876F463BA1B532E2E794B7D07D9591.jpg,120,上海,2000人以上,中文,,"['弹性工作制', '内部培训', '优秀团队']",1,0,com_mmysoic1bqyz,False,,本科,0,pages/zwDetail/zwDetail?uuid=inn_6sh5ncfeoxmd,面议,上海市长宁区虹桥路2266号,2020-08-19,4,"<span style=""font-size:14px;"">工作职责：&nbsp;</span><br>
<span style=""font-size:14px;"">1、 协助产品&amp;项目经理做数据分析、数据预测&amp;挖掘模型等，通过对运行数据进行分析挖掘背后隐含的规律及对未来的预测。&nbsp;</span><br>
<span style=""font-size:14px;"">2、 协助研发对现有的数据预测&amp;分析模型做调优、维护。&nbsp;</span><br>
<br>
<span style=""font-size:14px;"">岗位要求：&nbsp;</span><br>
<span style=""font-size:14px;"">1、统计学、运筹学、数学或计算机、数理统计、数据挖掘等相关专业优先；&nbsp;<br>
</span> 
<p>
	<span style=""font-size:14px;"">2、了解并会简单SQL者优先；</span> 
</p>
<p>
	<span style=""font-size:14px;"">3、对数据敏感，喜欢做数据方面的工作；</span> 
</p>
<span style=""font-size:14px;""></span><br>
<span style=""font-size:14px;""></span><span style=""font-size:14px;""></span><br>",https://www.shixiseng.com/intern/inn_6sh5ncfeoxmd,"生活服务,酒店",2019-11-22 17:46:08,华住集团,"{'is_ji': False, 'is_quick': False, 'is_summer': False, 'is_rpo': False, 'is_hirer': False}",,0,0
数据分析实习生-北京,12,150,https://sxsimg.xiaoyuanzhao.com/A4/98/A49859FCF4F2C425F102144521911898.png,100,北京,50-150人,不限,,"['加班补助', '可转正', '周末双休']",1,0,com_dicpy1c0zkcu,False,,本科,0,pages/zwDetail/zwDetail?uuid=inn_q55czfkyxieb,可转正,北京市朝阳区朝外大街甲6号万通中心C座2006,2020-06-01,5,"<span style=""color:#262b33;font-size:14px;background-color:#ffffff;""><strong>岗位职责：&nbsp;</strong></span><br>
<span style=""color:#262b33;font-size:14px;background-color:#ffffff;"">1、根据项目需要，搜集和整理节目和剧目相关数据；&nbsp;</span><br>
<span style=""color:#262b33;font-size:14px;background-color:#ffffff;"">2、对公司现有数据库进行维护；&nbsp;</span><br>
<span style=""color:#262b33;font-size:14px;background-color:#ffffff;"">3、定期对收集数据进行梳理、复盘，并用文字归纳总结。</span><br>
<span style=""color:#262b33;font-size:14px;background-color:#ffffff;""><strong>任职要求：&nbsp;</strong></span><br>
<span style=""color:#262b33;font-size:14px;background-color:#ffffff;"">1、对影视剧和综艺节目有浓厚兴趣；</span><br>
<span style=""color:#262b33;font-size:14px;background-color:#ffffff;"">2、 本科及以上学历，广告学、统计学相关专业在校大四学生；</span><br>
<span style=""color:#262b33;font-size:14px;background-color:#ffffff;"">3、熟练使用excel和ppt；</span><br>
<span style=""color:#262b33;font-size:14px;background-color:#ffffff;"">4、逻辑思维及数据分析能力强，善于分析总结。</span>",https://www.shixiseng.com/intern/inn_q55czfkyxieb,计算机/互联网,2019-11-19 16:22:11,星联互动,"{'is_ji': False, 'is_quick': False, 'is_summer': False, 'is_rpo': False, 'is_hirer': False}",,0,0
数据分析实习生 (MJ002406),3,150,https://sxsimg.xiaoyuanzhao.com/37/53/376BF1958759BCB092CA3CDA779ED153.png,80,广州,2000人以上,不限,,"['上市公司', '福利好', '平台广']",1,0,com_unoapv2bjyes,False,,本科,0,pages/zwDetail/zwDetail?uuid=inn_ywz5fr74jblf,面议,万博商务区万达广场B-1栋28层,2020-12-31,5,"<p>
	<strong>工作职责</strong>
</p>
<p>
	1、移动端数据分析；
</p>
<p>
	2、数据可视化整理；
</p>
<p>
	<br>
</p>
<p>
	<strong>岗位要求：</strong>
</p>
<p>
	1、计算机/数学/统计学专业；
</p>
<p>
	2、有某种具体业务的数据分析，数据挖掘经验，最好是互联网相关的；
</p>
<p>
	3、熟练使用SQL，HIVE查询；
</p>
<p>
	4、熟练使用excel透视&amp;图表。
</p>",https://www.shixiseng.com/intern/inn_ywz5fr74jblf,计算机/互联网,2019-11-18 16:00:19,欢聚时代,"{'is_ji': False, 'is_quick': False, 'is_summer': False, 'is_rpo': False, 'is_hirer': False}",,0,0
软件工程师（数据挖掘方向）,8,1000,https://sxsimg.xiaoyuanzhao.com/0C/6A/0CDD5200FECB4F957ED841CEC6BDFB6A.png,500,深圳,2000人以上,不限,,"['年薪35万+ ', '博士后科研平台', '高达百万补贴']",1,0,com_jjnaflht97lw,False,,博士,0,pages/zwDetail/zwDetail?uuid=inn_zhogtcdiv1il,可转正,深圳市南山区科技园科技南十二路方大大厦,2020-06-30,5,"<p>
	1、工作职责:
</p>
<p>
	主要负责建立轨道交通屏蔽门系统运维数据管理软件，基本功能如下：
</p>
<p>
	（1）在线收集各轨道交通项目运行数据，上传至云存储系统（此部分可通过MMS软件配合实现）；
</p>
<p>
	（2）自动统计分析，判断关键设备健康趋势，在设备失效前及时做出预警；
</p>
<p>
	（3）向用户终端推送设备关键信息（比如报警、预警信息），以便相关人员及时了解和修复故障；
</p>
<p>
	（4）结合设备运行日志的大数据，自动生成设备运行状态报表；
</p>
<p>
	（5）跟踪记录备品备件使用和库存数据，低库存时自动预警，以便及时备货；
</p>
<p>
	（6）结合设备运行日志的大数据，自动分析统计设备真实的故障率、MTBF、MTTR等RAM指标数据，可根据需要生产报告。
</p>
<p>
	2、任职资格:
</p>
<p>
	（1）计算机科学与技术、软件工程、电气自动化、机械自动化、机器人等相关专业硕士、博士学历；
</p>
<p>
	（2）拥有扎实的软件开发专业知识或电气参数识别、收集技术者优先考虑；
</p>
<p>
	（3）有从事过机电、电气领域内软件实习或开发经验者优先考虑；
</p>
<p>
	（4）热爱钻研，具有良好的合作精神及沟通协调能力。
</p>
<p>
	3、薪资待遇
</p>
<p>
	博士进站综合薪酬在35万元以上，具体包括：
</p>
<p>
	（1）公司提供具有高竞争力的薪酬（15-30万元，详细可面谈）；
</p>
<p>
	（2）参照公司同岗位、同资历工作人员并根据工作业绩给予绩效奖金；
</p>
<p>
	（3）年底按考核结果给予年终奖；
</p>
<p>
	（4）公司提供必要的科研经费；
</p>
<p>
	（5）享受入户住房补贴2-3万元；
</p>
<p>
	（6）在公司博士后工作站考核合格的博士后可享受深圳市政府18万/年生活补贴，为期两年；
</p>
<p>
	（7）在公司博士后工作站出站后留深工作，可享受深圳市政府30万元科研经费资助；
</p>
<p>
	（8）科研业绩优秀、符合申请条件的博士后可以申请深圳市高层次人才或其他类别的人才优惠政策（博士后出站留深工作三年后可成功申请深圳市后备级领军人才，享受160万元奖励补贴）；
</p>
<p>
	（9）留学回国者、出国访问学者、博士后出站留院工作者，如满足深圳市海外高层次人才标准要求，可申请孔雀人才补助（A类300万，B类200万，C类160万元）；
</p>
<p>
	（10）可根据有关规定，公司协助申请中国博士后科学基金。
</p>
<p>
	4、福利待遇
</p>
<p>
	（1）提供专门的办公场所及相应科研设备；团结、合作、开放的研究团队和氛围；可根据研究需要安排赴国内外科研机构、院所进行合作交流；
</p>
<p>
	（2）公租房配置；
</p>
<p>
	（3）解决档案、户口和家属随迁入户问题；
</p>
<p>
	（4）公司协助进行职称申报或评审；
</p>
<p>
	（5）提供五险一金和商业保险；
</p>
<p>
	（6）尊享公司食堂；
</p>
<p>
	（7）带薪假期；
</p>
<p>
	（8）国家注册职业资格补贴。
</p>",https://www.shixiseng.com/intern/inn_zhogtcdiv1il,建筑房产,2019-11-15 17:11:12,方大集团,"{'is_ji': False, 'is_quick': False, 'is_summer': False, 'is_rpo': False, 'is_hirer': False}",,0,0
算法开发实习生&应届生,4,300,https://sxsimg.xiaoyuanzhao.com/00/D9/0029586C467B7748F88CB337DA5385D9.jpg,200,北京,500-2000人,不限,,"['上市公司', '大牛团队', '表现良好即可转']",1,0,com_bbparwv3duyr,False,,本科,0,pages/zwDetail/zwDetail?uuid=inn_c2oic0lqvhts,可转正,雍和宫航星科技园2号楼,2020-04-23,4,"<p>
	算法工程师     应届生&amp;实习生4人
</p>
<p>
	岗位要求：
</p>
<p>
	1、通过机器学习算法搭建并实施各类风险评估模型；
</p>
<p>
	2、持续监控模型效果并优化模型部署实施方案，根据模型表现快速迭代模型；
</p>
<p>
	3、研究业务背后的数据意义，运用各类特征衍生方法，挖掘内外部数据并提取可用特征；
</p>
<p>
	4、从业务实际情况出发完成专项分析，为风控的调整提供分析支持。
</p>
<p>
	任职资格:
</p>
<p>
	1、应届生或毕业1-3年，有互联网数据挖掘、风险建模等工作经验优先&semi;
</p>
<p>
	2、掌握模型相关指标的统计意义（如KSPSI等），在实际工作中知道如何去定义风控目标，样本观察期和表现期，清楚如何调整及优化模型；
</p>
<p>
	3、精通逻辑回归，决策树，聚类等多种常用建模方法，能结合实际业务完成专项分析并开发出有效稳定的模型；
</p>
<p>
	4、思路清晰，主动性强，沟通能力强，有很强的自我驱动能力。大数据产品的需求调研和分析，主导产品规划和设计；&nbsp;
</p>
<p>
	5、组织协调项目进度，和各开发团队良好沟通，制定合理的开发计划，推动产品上线&nbsp;。薪资：150元-300/天
</p>
<p>
	<br>
</p>
<p>
	备注：实习生每周需要四天全日制工作，表现良好者均提供转正机会。
</p>
<p>
	<br>
</p>
<p>
	<br>
</p>
<p>
	业务团队：整合数据中心产品、网络产品、云产品、安全产品、IT服务产品等，为政务、医疗、教育及其他行业提供云网一体化解决方案，多种云网互联场景、多云组网方案、多云管理方案，为客户提供最佳性价比、智能、快捷的解决方案。
</p>
<p>
	团队成员：均来自一流院校、大型互联网企业；
</p>
<p>
	招聘人员：看重学历背景和工作经验匹配度！！
</p>
<p>
	<br>
</p>",https://www.shixiseng.com/intern/inn_c2oic0lqvhts,互联网/移动互联网/电子商务,2019-11-12 09:15:56,鹏博士大数据,"{'is_ji': False, 'is_quick': False, 'is_summer': False, 'is_rpo': False, 'is_hirer': False}",,0,0
滴滴数据科学实习生（葡萄牙语）,3,300,https://sxsimg.xiaoyuanzhao.com/88/B9/88810A20F8A647FA0CBF93FF048990B9.png,200,北京,2000人以上,中文 英文,,"['互联网大厂', '大数据', '服务高层领导', '免费晚餐', '健身房', '国际化']",1,0,com_bcazbfkbzt9d,False,,本科,0,pages/zwDetail/zwDetail?uuid=inn_xo5o73ewywdg,面议,尚东数字谷B区1号楼,2020-05-31,4,"<p>
	工作职责：
</p>
<p>
	1、收集出行及相关行业资讯，甄识有价值信息。<span>辅助翻译部分外文资料，产出外文分析报告。</span>
</p>
<p>
	2、通过提取数据进行定性或定量分析，为业务方提供决策支持，形成PPT周报。
</p>
<p>
	<br>
</p>
<p>
	任职要求：
</p>
<p>
	1、优秀的葡萄牙语和英语阅读写作能力(硬性条件）
</p>
<p>
	2、聪明，有责任心，较强的分析能力和逻辑能力
</p>
<p>
	<span>3、可实习四个月以上，至少一周三天，周一可出勤优先，要求近期尽快入职。</span>
</p>
<p>
	加分项：
</p>
<p>
	<p>
		1、<span style=""font-size:13px;"">Excel、PPT</span>
	</p>
	<p>
		<span style=""font-size:13px;"">2、SQL</span>、Python、Tableau
	</p>
</p>
<p>
	待遇及福利：
</p>
<p>
	薪资：200-260/天（本科200、研究生260）
</p>
<p>
	餐食：下午水果+免费加班晚餐+食堂
</p>
<p>
	健身：健身房福利
</p>",https://www.shixiseng.com/intern/inn_xo5o73ewywdg,计算机/互联网,2019-10-30 19:44:09,滴滴出行,"{'is_ji': False, 'is_quick': False, 'is_summer': False, 'is_rpo': False, 'is_hirer': True}",,0,0
互联网业务分析师（2020）,10,200,https://sxsimg.xiaoyuanzhao.com/68/77/68229C6695A4447F9CDAD99395F30577.png,100,哈尔滨,2000人以上,不限,,"['上市集团公司', '软件100强', '管理规范', '技能培训']",1,0,com_aipmvn2padcj,False,,本科,0,pages/zwDetail/zwDetail?uuid=inn_vszb6lv3wddm,可转正,北京市朝阳区北苑路甲13号院北辰泰岳大厦22层,2020-10-31,5,"<p>
	岗位职责：
</p>
<div>
	1.负责APP应用抓包，规则提取，识别一款APP产生的链接。
</div>
<div>
	2.负责互联网用户访问url中关键内容抓取。
</div>
<p>
	3.高效完成领导分配的开发任务，责任心强。
</p>
<p>
	<div>
		【任职要求】
	</div>
	<div>
		1.2020 届全日制统招本科及以上学历，计算机相关专业；
	</div>
	<div>
		2.身体健康、性格开朗、品学兼优，富有责任感，有较强应变能力，对人热情，有良好
	</div>
	<div>
		的团队合作精神；
	</div>
	<div>
		3.具有良好的人际沟通能力和理解创新能力，具备良好的书面表达能力。
	</div>
</p>",https://www.shixiseng.com/intern/inn_vszb6lv3wddm,计算机/互联网,2019-10-29 14:31:58,神州泰岳软件,"{'is_ji': False, 'is_quick': False, 'is_summer': False, 'is_rpo': False, 'is_hirer': False}",,0,0
数据挖掘工程师（2020校招）,4,300,https://sxsimg.xiaoyuanzhao.com/C1/FB/C10C976012E0498AB24A5143B3475BFB.png,250,上海,150-500人,中文,,['发展空间大'],0,0,com_3bqrnivvhxhm,False,,本科,0,pages/zwDetail/zwDetail?uuid=inn_rurpnrjh3k2t,面议,上海市漕河泾,2020-12-31,5,"岗位职责:<br><p>岗位职责<br>1. 从数据业务角度出发,寻找和发掘有价值的数据指标.<br>2. 根据业务需求,进行统计分析,建立分析模型,利用机器学习算法实现算法模型.<br>3. 配合实现机器学习或统计模型,并应用到生产环境中.<br>4. 对游戏业务做分析挖掘, 形成数据分析报告,帮助提升业务指标.</p> 
<br>任职资格:<br><p>岗位要求:<br>1. 本科及以上学历, 数学,统计,计算机,电子等相关专业.<br>2. 熟悉统计理论,常见机器学习模型,有相关开发经验者优先.<br>3. 优秀的分析问题和解决问题的能力, 思路清晰,逻辑严谨.<br>4. 强大的学习能力和对知识的渴望.<br>5. 熟练掌握SQL,Python等常用数据分析工具和语言,熟悉Linux环境.<br>6. 喜欢玩游戏,理解游戏的业务逻辑,对解决游戏业务中的问题充满激情.</p>",https://www.shixiseng.com/intern/inn_rurpnrjh3k2t,计算机/互联网,2019-10-12 15:08:26,莉莉丝游戏,"{'is_ji': False, 'is_quick': False, 'is_summer': False, 'is_rpo': False, 'is_hirer': False}",,0,0
文本挖掘实习生,8,200,https://sxsimg.xiaoyuanzhao.com/0C/AB/0C1E0B49B80A60D0999E87284161C6AB.png,150,北京,150-500人,不限,,"['中科院团队', '科学家带队', '自动化所办公', '转正机会']",0,0,com_6gqzsjeqewnc,False,,本科,0,pages/zwDetail/zwDetail?uuid=inn_rlk85emnxfzp,可转正,自动化大厦,2020-05-31,3,"<p>
	岗位职责：
</p>
<p>
	<span style=""color:#262b33;font-size:13px;background-color:#ffffff;"">1、用户点击日志与下单数据的预处理与特征选择优化，</span>
</p>
<p>
	<span style=""color:#262b33;font-size:13px;background-color:#ffffff;"">2、分析比较多种机器学习算法在实际业务场景中的广告跟单效果情况</span>
</p>
<p>
	<span style=""color:#262b33;font-size:13px;background-color:#ffffff;"">3、利用深度学习框架开发广告多渠道的归因算法</span>
</p>
<p>
	<span style=""color:#262b33;font-size:13px;background-color:#ffffff;"">4,、对业务日志数据实时拉取与解
析以及系统上线测试与维护</span>
</p>
<p>
	任职要求：
</p>
<p>
	1、Java基础扎实，理解io、多线程、集合等基础框架；
</p>
<p>
	2、熟悉排序、搜索等基础算法，有一定的文本分析基础；
</p>
<p>
	3、对技术有浓厚兴趣，学习能力强，适应能力好，抗压能力强；
</p>
<p>
	4、了解并使用过Spark等分布式技术者优先；
</p>",https://www.shixiseng.com/intern/inn_rlk85emnxfzp,互联网/移动互联网/电子商务,2019-10-12 10:42:02,中科闻歌,"{'is_ji': False, 'is_quick': False, 'is_summer': False, 'is_rpo': False, 'is_hirer': False}",,0,0
安全服务工程师,10,200,https://sxsimg.xiaoyuanzhao.com/E9/1C/E934D9522F70588303C73CD291268D1C.jpg,120,成都,150-500人,不限,,"['生日+节日福利', '弹性工作制', '定期团建+旅游', '餐补', '带薪休假', '特色下午茶']",1,0,com_xqzfcfwwmsm5,False,,大专,0,pages/zwDetail/zwDetail?uuid=inn_m0x7euflg62t,可转正,四川省成都市高新西区百草路366号萃峰国际,2020-07-31,5,"<p>
	岗位职责：
</p>
<p>
	1、 为客户提供安全配置检查、安全扫描、渗透测试、安全加固、应急响应、技术支持等安全服务；
</p>
2、 完成渗透测试、安全咨询项目方案、项目实施和项目文档等撰写；<br>
3、 对客户/合作伙伴/内部员工进行信息安全、网络安全技术培训。<br>
<br>
任职要求：<br>
1、 具备一定开展渗透测试工作的能力，了解主流的网络攻防技术；<br>
2、熟悉渗透测试步骤、方法、流程，熟练使用渗透测试工具；<br>
3、 熟悉Windows/Linux操作系统，MSSQL/MySQL/Oracle等数据库安全策略，常见网络设备、安全设备的安全策略；<br>
4、熟练使用OFFICE（如WORD、EXCEL、VISIO、PROJECT等)办公软件；<br>
5、吃苦耐劳，能适应短期出差；<br>",https://www.shixiseng.com/intern/inn_m0x7euflg62t,计算机/互联网,2019-10-09 14:08:09,安洵信息,"{'is_ji': False, 'is_quick': False, 'is_summer': False, 'is_rpo': False, 'is_hirer': False}",,0,0
数据挖掘工程师（2020校招）,4,300,https://sxsimg.xiaoyuanzhao.com/C1/FB/C10C976012E0498AB24A5143B3475BFB.png,250,上海,150-500人,中文,,['发展空间大'],0,0,com_3bqrnivvhxhm,False,,本科,0,pages/zwDetail/zwDetail?uuid=inn_tpmiqxrmeuvv,面议,上海市漕河泾,2020-12-31,5,"岗位职责:<br><p>岗位职责<br>1. 从数据业务角度出发,寻找和发掘有价值的数据指标.<br>2. 根据业务需求,进行统计分析,建立分析模型,利用机器学习算法实现算法模型.<br>3. 配合实现机器学习或统计模型,并应用到生产环境中.<br>4. 对游戏业务做分析挖掘, 形成数据分析报告,帮助提升业务指标.</p> 
<br>任职资格:<br><p>岗位要求:<br>1. 本科及以上学历, 数学,统计,计算机,电子等相关专业.<br>2. 熟悉统计理论,常见机器学习模型,有相关开发经验者优先.<br>3. 优秀的分析问题和解决问题的能力, 思路清晰,逻辑严谨.<br>4. 强大的学习能力和对知识的渴望.<br>5. 熟练掌握SQL,Python等常用数据分析工具和语言,熟悉Linux环境.<br>6. 喜欢玩游戏,理解游戏的业务逻辑,对解决游戏业务中的问题充满激情.</p>",https://www.shixiseng.com/intern/inn_tpmiqxrmeuvv,计算机/互联网,2019-10-08 14:28:13,莉莉丝游戏,"{'is_ji': False, 'is_quick': False, 'is_summer': False, 'is_rpo': False, 'is_hirer': False}",,0,0
数据标注实习生,5,80,https://sxsimg.xiaoyuanzhao.com/82/42/8216BF4D853639599187EBCD807EC442.png,50,成都,15-50人,不限,,['创业公司'],0,0,com_qemy1eik5akn,False,,大专,0,pages/zwDetail/zwDetail?uuid=inn_uucii55rz9vu,可转正,成都市成华区龙潭街道上古天地3单元9楼907号,2021-04-01,5,"   工作简介：
1. 接触人工智能最基础数据，充分理解数据标注的背景和要求并通过平台和工具对项目进行标注；
2. 进行数据整理、分析、审核，灵活掌握每个项目的标准规则；
3. 协助负责人完成项目的质检和交付并总结每个项目的质检结果；
4. 参与新项目的测试标注、配合培训师相关工作；


工作要求：
1.细致认真、有责任心、耐心、能实习3个月以上（可以开具实习证明）；表现优秀可提供转正机会；
2.需自带电脑(有补助）并熟悉电脑操作&semi;
3.具备较强的学习理解能力和接受新事物的能力；
4.具备抗压能力，良好的沟通能力及团队合作精神&semi;
5.团队意识强，态度积极向上，喜欢新事物并喜欢不断挑战自己&semi;
6.对AI行业充满热情，能尽快到岗的优先；

早上9：00 午休12:00-1:30下午6：30 冬季提前半小时末双休 享受国家法定节假日

公司是一群年轻积极上进的团队 公司属于创业初期 发展空间大 诚挚邀请愿意与我们同进退的广大挚友们的加入。",https://www.shixiseng.com/intern/inn_uucii55rz9vu,IT服务/系统集成,2019-09-29 18:18:48,聚微启创,"{'is_ji': False, 'is_quick': False, 'is_summer': False, 'is_rpo': False, 'is_hirer': False}",,0,0
数据分析师（2020校招）,4,300,https://sxsimg.xiaoyuanzhao.com/C1/FB/C10C976012E0498AB24A5143B3475BFB.png,250,上海,150-500人,中文,,['发展平台大'],1,0,com_3bqrnivvhxhm,False,,不限,0,pages/zwDetail/zwDetail?uuid=inn_styeawfwt8o5,面议,上海市漕河泾,2020-12-31,5,"岗位职责:<br><p>岗位职责<br>- 帮助游戏业务的各个环节(研发,运营,发行)提供决策需要的数据分析支持<br>- 从数据角度出发寻找和发掘数据中的价值</p> 
<br>任职资格:<br><p>岗位要求<br>- 国内外知名院校，良好的数学,统计基础<br>- 熟练使用EXCEL,SQL,Python,R等常用数据分析工具和语言<br>- 熟悉常用统计分析,统计学习模型&semi;熟悉常用数据可视化的工具<br>- 喜欢玩游戏, 理解游戏的业务逻辑<br>- 思维清晰, 逻辑严谨,对数字敏感,善于从数据中发现问题<br>- 有商业数据分析的经验,手游行业更佳</p>",https://www.shixiseng.com/intern/inn_styeawfwt8o5,计算机/互联网,2019-09-29 15:06:09,莉莉丝游戏,"{'is_ji': False, 'is_quick': False, 'is_summer': False, 'is_rpo': False, 'is_hirer': False}",,0,0
数据开发实习生,5,300,https://sxsimg.xiaoyuanzhao.com/6A/AA/6A79B690B632B65584F3195E7DA317AA.png,250,苏州,150-500人,不限,,"['一日三餐', '学术氛围']",1,0,com_dljr34xzucmk,False,,本科,0,pages/zwDetail/zwDetail?uuid=inn_mxisjpbmjatj,面议,苏州市相城区高铁新城南天成路兆润大厦,2020-09-05,4,"<p>
	<span style=""color:#0000ff;background-color:#ececec;"">岗位职责：</span>
</p>
<p>
	<span style=""color:#0000ff;background-color:#ececec;"">负责对采集数据进⾏数据处理、数据清洗、数据分类以及数据分析。提⾼数据处理的效率，根据业务需要发掘数据价值。</span>
</p>
<p>
	<span style=""color:#0000ff;background-color:#ececec;""><span style=""color:#0000ff;background-color:#ececec;""><br>
</span></span>
</p>
<p>
	<span style=""color:#0000ff;background-color:#ececec;""><span style=""color:#0000ff;background-color:#ececec;"">岗位要求：</span></span>
</p>
<p>
	<span style=""color:#0000ff;background-color:#ececec;""><span style=""color:#0000ff;background-color:#ececec;"">本科及以上学历，计算机相关专业，985/211是加分项熟悉数据挖掘理论，熟悉各类数据挖掘算法及其应⽤场景；</span></span>
</p>
<p>
	<span style=""color:#0000ff;background-color:#ececec;""><span style=""color:#0000ff;background-color:#ececec;"">对各种算法有实际项⽬应⽤经验者优先熟练掌握Python、SQL语⾔；能使C/C++Shell完成⼯作需求；</span></span>
</p>
<p>
	<span style=""color:#0000ff;background-color:#ececec;""><span style=""color:#0000ff;background-color:#ececec;"">能在Linux系统上开发了解各类⼤数据中间件，包括但不限于：Hadoop、Spark、常⽤K-V数据库、结构化数据库等；</span></span>
</p>
<p>
	<span style=""color:#0000ff;background-color:#ececec;""><span style=""color:#0000ff;background-color:#ececec;"">有实际项⽬经验者优先</span><br>
<br>
<span style=""color:#0000ff;background-color:#ececec;"">理解业务，能主动分析、发现数据价值，更好的定位、解决各类业务问题有快速的学习能⼒以及较强的⾃我驱动⼒；</span></span>
</p>
<p>
	<span style=""color:#0000ff;background-color:#ececec;""><span style=""color:#0000ff;background-color:#ececec;"">能主动发现问题并创造价值；</span></span>
</p>
<p>
	<span style=""color:#0000ff;background-color:#ececec;""><span style=""color:#0000ff;background-color:#ececec;"">能承受⼀定的⼯作压⼒能实习3个⽉以上的候选⼈优先考虑</span><br>
</span>
</p>",https://www.shixiseng.com/intern/inn_mxisjpbmjatj,计算机/互联网,2019-09-26 16:13:40,momenta,"{'is_ji': False, 'is_quick': False, 'is_summer': False, 'is_rpo': False, 'is_hirer': False}",,0,0
